0,1,2
"Nominal amount
of hedging
instrument
₦'millions","Carrying amount
of hedging
instrument
(Assets)
₦'millions","Changes in fair value
used for calculating
hedge
ineffectiveness
₦'millions"
"2,174,317","520,527","( 82,268)"
