0,1,2
,,
"Stage 1 - 12-
month ECL","Stage 2 -
Lifetime ECL","Stage 3 -
Lifetime ECL"
"72,445
21,028
14,000
-
(89,832)
(367)","14,291
45,939
-
(45,862)
(179)","20,952
119,382
(5,982)
-
(173,986)
135,694
(2,410)"
"17,274","14,189","93,650"
,,
"Group
Jun. 2025","Group
Dec. 2024","Bank
Jun. 2025"
"2,051,155
1,867,195
514,367
17,416","2,767,735
1,656,762
505,413
12,196","1,812,139
1,580,648
494,366
17,416"
"4,450,133","4,942,106","3,904,569"
