0,1,2
"Group
Jun. 2025",,"Bank
Jun. 2025"
"100,687
(687,631)","33,849
(56,232)","18,018
(2,545)"
"(586,944)
39,712
(39,712)","(22,383)
35,723
(35,883)","15,473
2,835
(2,835)"
"(586,944)","(22,543)","15,473"
