0,1,2,3,4
Directors’ Report,,,,
,"For the year ended 31 December, 2023",,,
"TheDirectorshavethepleasureinpresentingtheirreportontheaffairsofAccessHoldingsPlc(“theCompany”)anditssubsidiaries(togetherreferredtoas“theGroup”andseparatelyreferredtoas
“Group entities”), the Company and the Group's Conslidated Financial Statements with Auditor’s Report for the year ended 31 December 2023 .",,,,
,,,,
"Legal form and principal activities
AccessHoldingsPlctradingasAccessCorporation(‘AccessHoldings)wasincorporatedasapubliclimitedliabilitycompanyon10February2021. TheCompanyisaNigerianExchangelisted
parentnon-operatingfinancialholdingcompanyforAccessBank(‘theBank’)andtherelatedgroupcompaniesthatemergedfromthecourt-sanctionedSchemeofArrangementbetweentheBank
and holders of its fully paid ordinary shares of 50 Kobo each.",,,,
,"AccessHoldings'businesssegmentsincludelending,consumerlending,paymentservices,insurancebrokerageandpensionfundsadministration.Thebankingbusiness,paymentservices,
insurancebrokerageandpensionfundadministrationarecurrentlyinoperationwhilethe consumerlendingisatadvancedstageoflicencingandoperationalreadinessasat theendofthe
reporting year.",,,
,,,,
The financial results of all operating subsidiaries and entities have been consolidated in these consolidated and separate financial statements.,,,,
