0,1,2,3,4
"118,211
9,209",,"4,761
46",,"273,095
3 4,218"
"127,420
662
1,117","1 75,085
28,161
181","4 ,808
3,258
(1,150)","-
-
-","3 07,313
3 2 , 0 8 0-
148"
