0,1,2
"3,136,879
(5,228,849)",,"2,123,097
(3,320,373)"
"(2,091,970)
(153,764)
(6,028)
391,907
(367,627)","(456,212)
(23,348)
(4,874)
263,083
(249,637)","(1,197,276)
(120,949)
(4,590)
273,781
(272,268)"
"(2,227,482)","( 470,988)","( 1,321,302)"
