0,1,2
"Gross
amount",,"Total
allowances"
"11,062
68,040","(95) (0) (4,631)
(14,812) (26) (2,530)","(4,726)
(17,368)"
"79,102","(14,907) (26) (7,161)","(22,094)"
"483,704
2,874,466
12,883","(2,627) (246) (8,067)
(69,266) (14,045) (12,885)
(552) - -","(10,940)
(96,196)
(552)"
"3,371,053","(72,445) (14,291) (20,952)","(107,688)"
