0,1,2
UBA Sierra Leone,,UBA Ghana
"In millions
Net asset value (subsidiary financial
statements)
Net asset value (Group financial
statements)","01-Jan-23 Exchange rate 01-Jan-23
SLL NGN","01-Jan-23 Exchange 01-Jan-23
rate
GHS NGN"
,"764 41.67 3 1,839
440 24.51 1 0,781","1 ,572 0.0130 120,929
1 ,191 0.0186 64,047"
"Group adjustment to opening net asset
value","324 2 1,058","381 56,883"
