0,1,2
"Gross
amount",,"Total
allowances"
"41,242
354,468","(2,113) (837) (17,130)
(19,810) (674) 74","(20,080)
(20,410)"
"395,710","(21,923) (1,511) (17,056)","(40,490)"
"1,159,428
3,902,243
12,883","(51,104) (2,208) (37,006)
(71,419) (13,507) (25,130)
(552) - -","(90,318)
(110,056)
(552)"
"5,074,554","(123,075) (15,715) (62,136)","(200,926)"
