0,1,2
"1,186,262
(1,623,303)",,"977,818
(1,148,293)"
"(437,041)
3,323
(340,487)
(2,264)
(17,075)
8,679
(6,223)","(82,790)
(3,805)
(291,154)
(1,097)
(4,355)
1 0,195
(968)","(170,475)
(432)
(317,477)
(2)
-
141,928
(120,224)"
"(791,088)","(373,974)","(466,682)"
