0,1,2
"155,715
(297,190)",,"252,904
(219,670)"
"(141,475)
596
146,084
(151,901)","(145,781)
(1,495)
69,750
(64,282)","33,234
596
93,244
(96,507)"
"(146,696)","(141,808)","30,567"
