0,1,2,3,4,5
Director,"Direct
31 Dec, 23","Direct
31 Dec, 22","Indirect
31 Dec, 23","Indirect
31 Dec, 22",Interest in Contracts
Mrs. Aisha Umar,Nil,Nil,Nil,Nil,None
Mrs. Alaba Fagun,Nil,Nil,Nil,Nil,None
