0,1,2
"3,093,036
4,314,957
(4,942,106)
(7,592,399)",,"2,710,345
174,706
(4,131,287)
(462,964)"
"(5,126,512)
17,771
(1,128,465)
1,076,850
218,733
54,936
8,410,568","(3,242,807)
25,438
(505,231)
516,288
56,965
(16,537)
6,964,265","(1,709,200)
21,630
(559,371)
505,263
64,956
58,591
6,209,150"
"3,523,881","3 ,798,381","4,591,019"
