0,1,2
"Nominal amount
of hedging
instrument
₦'millions","Carrying amount
of hedging
instrument
(Assets)
₦'millions","Changes in fair value
used for calculating
hedge
ineffectiveness
₦'millions"
"1,983,397","520,668","(144,959)"
