0,1,2
"4,942,106
7,592,399
(4,450,133)
(9,308,021)",,"4,131,287
462,964
(3,904,569)
(592,003)"
"(1,223,649)
(2,250)
(654,537)
655,764
179,315
57,090
8,251,452","(4,089,571)
(1,453)
(474,482)
422,867
179,399
172,626
8,410,329","97,679
(333)
(295,890)
289,447
13,552
72,564
4,422,464"
"7,263,185","4 ,619,714","4,599,483"
