0,1,2
"5,228,849
(6,954,545)",,"3,320,373
(3,920,533)"
"(1,725,696)
(246,890)
(13,015)
779,694
(667,785)","(2,091,920)
(153,814)
(6,028)
391,907
(367,627)","(600,160)
(189,056)
(1,871)
537,570
(277,465)"
"(1,873,693)","(2,227,482)","( 530,982)"
