0,1,2
Sep. 2025,,Sep. 2025
,"2 20,993
1 18,925
1 9,675
1 6,889
5 39,074
8 2,690
6 ,828
2 94,277
4 56,212
4 ,004",
,,
,,
"167,956",,"54,706"
"131,099",,"25,424"
,,
,,
"28,269",,"9,155"
"11,138",,"5,099"
,,
"508,237",,"189,224"
"69,635",,"20,135"
"28,985",,"2,192"
,,
"545,378",,"178,953"
"428,590",,"148,266"
"8,041",,253
"1,927,328","1,759,567
2 2,910
1 6,417","633,407"
,,
"18,089",,"4,522"
"34,860",,"8,715"
"1,980,277","1,798,894","646,644"
