0,1,2
Training Programme,Training Objective,Participants
"Credit Policy Training for Board
Members","Credit Policy course is an annual course which covers the core credit policies for identifying,
measuring, approving and reporting credit risks in UBA Group. It draws from the main policy
that provides the guiding. The course covers the core credit policies for reporting credit risks
in UBA Group.","• Elumelu Tony
• Alawuba Oliver
• Muyiwa Akinyemi
• Ugochukwu Nwaghodoh
• Alex Alozie
• Emem Usoro
• Sola Yomi-Ajayi
• Bawuah Abiola
• Duke Owanari
• Aneke Angela
• Adebayo Angela
• Bello Abdulqadir
• Fasola Kayode
• Hassan Baba Aisha
• Anyanwu Caroline"
"Training On Environmental and
Social Risk Management
(ESRM)","As sustainability champions, Directors are responsible for the approval of all credit policies
and procedures including product programmes that have E&S considerations in line with the
Bank's ESRM Policy. This course explores the triple bottom line in ensuring sustainability in
people, profit and planet.","• Elumelu Tony
• Alawuba Oliver
• Muyiwa Akinyemi
• Ugochukwu Nwaghodoh
• Alex Alozie
• Emem Usoro
• Sola Yomi-Ajayi
• Bawuah Abiola
• Duke Owanari
• Aneke Angela
• Adebayo Angela
• Bello Abdulqadir
• Fasola Kayode
• Hassan Baba Aisha
• Anyanwu Caroline"
"2023 Code of Professional
Conduct & Ethics Attestation
for Board","The Code of Professional Conduct and Ethics course is designed to serve as a gudeline to
the standards that should govern all employee deelings with customers,vendors,Colleagues
and the general Public","• Elumelu Tony
• Alawuba Oliver
• Muyiwa Akinyemi
• Ugochukwu Nwaghodoh
• Alex Alozie
• Emem Usoro
• Sola Yomi-Ajayi
• Bawuah Abiola
• Duke Owanari
• Aneke Angela
• Adebayo Angela
• Bello Abdulqadir
• Fasola Kayode
• Hassan Baba Aisha
• Anyanwu Caroline"
"Information Security Awareness
Training","The Course is designed to focus on Data Privacy, Protection and Incident Reporting to
reduce privacy breaches by UBA employees. The aim is to teach employees how to identify
and avoid potential risks to sensitive data.","• Elumelu Tony
• Alawuba Oliver
• Muyiwa Akinyemi
• Ugochukwu Nwaghodoh
• Alex Alozie
• Emem Usoro
• Sola Yomi-Ajayi
• Bawuah Abiola
• Duke Owanari
• Aneke Angela
• Adebayo Angela
• Bello Abdulqadir
• Fasola Kayode
• Hassan Baba Aisha
• Anyanwu Caroline"
"Internal Control Around
Financial Reporting Training","The training is designed to provide the BAGC members with the essential knowledge on
issues related to Internal Control Around Financial Reporting (ICFR).","• Aneke Angela
• Duke Owanari
• Adebayo Angela
• Fasola Kayode
• Hassan Baba Aisha"
