0,1,2,3,4
,,,,
,,,,
,,,,
,,,,
,,Very,,Acceptable Moderately
"Bank
31 December 2024
In millions of Nigerian Naira",,Low risk Low risk risk High risk,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
