0,1,2
Statutory Audit Committee Meetings,,
Members,Number of Meetings Held,"Number of
Meetings Attended"
Mr. Feyi Ogoji,4,4
Mr. Matthew Esonanjor,4,4
Mrs. Owanari Duke,4,4
Ms. Angela Aneke,4,4
Mr. Alex Adio,4,4
