0,1,2,3,4
,,,,
Partial Disposal of 25% + 1 Ordinary Shares in Access Bank South Africa and Recognition of Non-Controlling Interest,,,,
,,,,
"On30May2025,AccessBankPlc(“theBank”or“theSeller”)completedthesaleof25%(1,083,261,865)sharesandanadditionalshareof1ofitsordinarysharesinAccessBankSouth
Africa to a consortium of Broad-Based Black Economic Empowerment (“B-BBEE”) purchasers (the “Purchasers”), who are unrelated third parties.
ThetransactionwasundertakentocomplywiththeSouthAfricanBroad-BasedBlackEconomicEmpowerment(B-BBEE)legislation,whichpromotestheinclusionofB-BBEEeligible
citizens within the South African economy.
TheGroupretainscontroloverAccessBankSouthAfricaandcontinuestoconsolidateitsfinancialresults.Purchasers’shareholdingrepresentstransferofownershipandisrecognized
as non-controlling interest (NCI).
The effect of the changes on the equity attributable to the parent/group is set out below:",,,,
Assets and liabilities of disposal group comprise the assets and liabilities of South Africa as at 30 May 2025.,,,,
Group,,,,
,,30 May 2025,,
Assets,,,,
"Cash and balances with banks 1 28,925",,,,
