0,1,2
Board Credit Committee Meetings,,
Members,Number of Meetings Held,"Number of Meetings
Attended"
"Mr. Abdulqadir J. Bello, FCA",4,4
Ms. Angela Aneke,4,4
Mrs. Caroline Anyanwu,4,4
,4,4
