0,1,2
UBA Sierra Leone,,UBA Ghana
"In millions
Net asset value (subsidiary financial
statements)
Net asset value (Group financial
statements)","01-Jan-25 Exchange rate 01-Jan-25
SLL NGN","01-Jan-25 Exchange 01-Jan-25
rate
GHS NGN"
,"1317 0.01 8 9,742.950
770 0.01 5 2,455.467","1,861 0.0095 195,528
1,659 0.0186 89,183"
"Group adjustment to opening net asset
value","547 3 7,287","203 106,345"
