0,1,2
UBA Sierra Leone,,UBA Ghana
"In millions
Net asset value (subsidiary financial
statements)
Net asset value (Group financial
statements)","01-Jan-24 Exchange rate 01-Jan-24
SLL NGN","01-Jan-24 Exchange 01-Jan-24
rate
GHS NGN"
,"764 41.67 1 8.339
440 24.51 1 7.947","1 ,944 0.0095 204,230
1 ,455 0.0186 78,250"
"Group adjustment to opening net asset
value",324 0,"489 125,980"
