0,1,2
Training Programme,Training Objective,Participants
"2024 Code of Professional Conduct
& Ethics Attestation for Board","The Code of Professional Conduct and Ethics course is designed to serve as a gudeline to the
standards that should govern all employee deelings with customers,vendors,Colleagues and
the general Public","• Elumelu Tony
• Alawuba Oliver
• Muyiwa Akinyemi
• Ugochukwu Nwaghodoh
• Alex Alozie
• Sola Yomi-Ajayi
• Bawuah Abiola
• Duke Owanari
• Aneke Angela
• Adebayo Angela
• Bello Abdulqadir
• Fasola Kayode
• Hassan Baba Aisha
• Anyanwu Caroline"
"2024 Security Awareness Training
Series - Passwords and
Authentication","The Course is designed to focus on Data Privacy, Protection and Incident Reporting to reduce
privacy breaches by UBA employees. The aim is to teach employees how to identify and avoid
potential risks to sensitive data.","• Elumelu Tony
• Alawuba Oliver
• Muyiwa Akinyemi
• Ugochukwu Nwaghodoh
• Alex Alozie
• Sola Yomi-Ajayi
• Bawuah Abiola
• Duke Owanari
• Aneke Angela
• Adebayo Angela
• Bello Abdulqadir
• Fasola Kayode
• Hassan Baba Aisha
• Anyanwu Caroline"
