0,1,2
Gross amount,,Total allowances
"18,152
69,969","(104) (0) (2,163)
(8,073) (14) (447)","(2,267)
(8,534)"
"88,121","(8,177) (14) (2,610)","(10,801)"
"345,301
3,617,006
6,019","(1,022) (295) (44,305)
(16,154) (13,894) (49,345)
(98) - -","(45,622)
(79,393)
(98)"
"3,968,326","(17,274) (14,189) (93,650)","(125,113)"
