0,1,2
"Stage 1 - 12-
month ECL",,"Stage 3 -
Lifetime ECL"
"25,845
75,861
(28,195)
(1,066)","2,916
12,568
-
(1,067)
(126)","6,792
16,204
(31,306)
29,262
-"
"72,445","14,291","20,952"
