0,1,2
"5,072,961
4,341,631",,"-
596,047"
"9,414,592
(106,571)","7,688,852
(96,453)","596,047
(4,044)"
"9,308,021","7,592,399","592,003"
,,
"13,758,154","12,534,505","4,496,572"
