0,1,2
"Group
Dec. 2023",,"Bank
Dec. 2023"
"2,052,079
412,365","841,581
328,657","1,102,916
495,608"
"2,464,444","1,170,238","1,598,524"
,,
"2,464,444","1,170,238","1,598,524"
