0,1,2
Principle 7,"Capacity Building: Development
of capacity to identify, assess and
manage E&S risks and
opportunities associated with the
Bank’s business activities and
operations.","• Over 800 employees were trained on
various Sustainable Banking subject
matters within the reporting period.
• • We conducted seven (7) trainings
on Environmental and Social Risk
Management for different groups
within the bank and published the E&S
Action Plan procedure on the intranet."
Principle 8,"Collaborative Partnerships:
Collaboration across the sector
and leveraging international
partnerships to develop the
financial services sector and
ensure consistency with
international standards.","• The Bank remains a member of the
network of Sustainability Champions in
Nigeria.
• IFC and PROPARCO conduct annual
review of the Bank’s sustainability
performance as part of the partnership
with the Bank."
Principle 9,"Reporting: Regular review and
implementation progress report.","• The Bank rendered the Bi-Annual
Sustainability Report to the regulator
(CBN) and dedicated a chapter on the
Bank’s sustainability journey in the
financials.
• We also provide periodic updates to our
investors such as IFC on the integration
of ESRM in the Bank’s framework.
• Report on our sustainability journey and
Social Key Performance Indicators (KPI)
also shared with the Board of Directors
on a quarterly basis."
