0,1,2
"4,107,346
3,581,506",,"-
467,307"
"7,688,852
(96,453)","4,380,306
(65,350)","467,307
(4,343)"
"7,592,399","4,314,957","462,964"
,,
"12,534,505","7,407,993","4,594,251"
