0,1,2
"Group
Dec. 2023",,"Bank
Dec. 2023"
"5,074,554
(123,075)
(15,715)
(62,136)","2,914,607
(55,465)
(11,252)
6,137","3,371,053
(72,445)
(14,291)
(20,952)"
"(200,926)","(60,580)","(107,688)"
"4,873,628","2,854,027","3,263,365"
