0,1,2,3,4
,,,,
,,,,
,,,,
Net amount,,,,
,,,,
,,,,
,,,,
"31 December 2022
In millions of Nigerian Naira",,Group,,Bank
,,"Stage 1 - 12- Stage 2 - Stage 3 -
Total
month ECL Lifetime ECL Lifetime ECL",,"Stage 1 - 12- Stage 2 - Stage 3 -
Total
month ECL Lifetime ECL Lifetime ECL"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
