0,1,2,3,4
"199,913
17,243",,"12,111
-",,"588,999
83,727"
"217,155
16,754
5,015","4 43,460
23,045
1,076","1 2,111
1,077
1,642","-
-
-","6 72,726
4 0 , 8 7 6-
7,733"
