0,1,2,3,4,5,6,7
"Balance 1
January 2023","Recognised in
profit or loss","Recognised in
other
comprehensive
income","Balance 31
December 2023","Balance 1
January 2024","Recognised in
profit or loss","Recognised in
other
comprehensive
income","Balance 31
December 2024"
