0,1,2
"Nominal amount of
hedging instrument
₦'millons","Carrying amount of
hedging instrument
(Assets)
₦'millons","Changes in fair value used
for calculating hedge
ineffectiveness
₦'millons"
"3 ,828,642","8 81,110","1 98,519"
