0,1,2
"( 14,891,277)
21,894,689",,"( 8,760,630)
11,834,675"
"7,003,412
( 456,609)
362,566","7,066,387
(246,488)
1 47,129","3,074,045
(262,867)
272,714"
"6,909,369","6 ,967,028","3,083,890"
