0,1,2
"Group
Dec. 2023",,"Bank
Dec. 2023"
"14,963
(33,849)","13,096
(14,963)","14,963
(534)"
"(18,886)
2,101
(2,377)","(1,867)
415
(344)","14,429
971
(1,247)"
"(19,162)","( 1,796)","14,153"
