0,1,2
"Group
Dec. 2023",,"Bank
Dec. 2023"
"323,915
(3,183)","305,924
(2,675)","150,606
(3,059)"
"320,732","303,249","147,547"
"320,732","153,897","147,547"
"320,732","303,249","147,547"
