0,1,2
"Group
Dec. 2024",,"Bank
Dec. 2024"
"709,277
2,759,385
5,024,553","471,512
1,623,466
3,246,286","25,487
1,035,023
3,409,173"
"8,493,216
1,804,983
11,596,490","5,341,264
1,691,134
7,858,879","4,469,683
835,824
6,529,168"
"21,894,689","14,891,277","11,834,675"
"20,874,695
1,019,994","14,184,526
706,751","11,779,975
54,700"
"21,894,689","14,891,277","11,834,675"
