0,1,2,3,4
"31 December 2024
In millions of Nigerian Naira",,Group,,Bank
,,Stage 1 Stage 2 Stage 3 POCI Total,,Stage 1 Stage 2 Stage 3 POCI Total
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
