0,1,2
"Group
Jun. 2025",,"Bank
Jun. 2025"
"548,326
(14,862)","570,958
(14,886)","231,251
(2,235)"
"533,464","556,072","229,016"
"533,464","556,072","229,016"
"533,464","556,072","229,016"
