0,1,2
"Board Audit , Governance, Nomination and Remuneration Committee Meetings",,
Members,Number of Meetings Held,"Number of Meetings
Attended"
Ms. Angela Aneke,5,5
Mr. Abdulqadir J. Bello,5,5
Erelu Angela Adebayo,5,5
"Mrs. Aisha Hassan Baba, OON",5,5
,,
