0,1,2
"Group
Dec. 2024",,"Bank
Dec. 2024"
"7,384
(240)
(1,553)
(2,408)","6 ,232
1 7
-
1 ,135","4,853
( 1,962)
( 1,553)
-"
"3,183","7 ,384","1 ,338"
