0,1,2
"Stage 1 - 12-
month ECL",,"Stage 3 -
Lifetime ECL"
,"17,226
68,085
-
(67,758)
8,803",
"144,997",,"79,191"
"36,916",,"141,889"
,,"(5,982)"
-,,"(208,045)"
"(97,091)",,"164,849"
"12,955",,"24,763"
"97,777","26,356","196,665"
