0,1,2
"2,177,746
1,987,438
(3,093,035)
(4,314,956)",,"2,056,182
115,376
(2,710,345)
(174,706)"
"(3,242,807)
25,438
(505,231)
516,288
48,325
(16,537)
6,972,905","(845,061)
17,979
(237,344)
221,376
(2,196)
17,837
7,987,297","(713,493)
6,430
(192,666)
180,508
11,456
111,951
2,236,470"
"3,798,381","7,159,888","1,640,656"
