0,1,2
"Board Audit , Governance, Nomination and Remuneration Committee Meetings*",,
Members,Number of Meetings Held,"Number of Meetings
Attended"
Ms. Angela Aneke,13,13
Mrs. Owanari Duke [1],13,12
Erelu Angela Adebayo,13,13
"Mrs. Aisha Hassan Baba, OON",13,13
Dr. Kayode Fasola [2],13,10
Mr. Abdulqadir J. Bello [3],13,0
