0,1,2
"556,072
(533,464)",,"290,941
(229,016)"
"22,608
(69)
105,675
(104,770)","116,875
(930)
101,666
(103,933)","61,925
950
63,415
(63,415)"
"2 3,444","113,678","62,875"
