0,1,2
Total,"Rest of
Nigeria Africa Rest of the world",Total
"2,081,261
697,528
429,915
2,686,563
14,026
-
525
33,324
498,824
-
320,732
-
-
21,162
334,058
-
1,069,110
3,791,262
12,331
-
-
1,821,121
2,493,835
-
1,850,215
946,163
9,400
720,313","- 11,017 1,752,625
230,732 - -
- - 410,471
2,585,578 - -
14,026 - -
525 - -
9 - -
498,824 - -
- - 147,547
6,336 - -
50,672 - -
472,764 - -
2,762,618 - 14,726
12,331 - -
- - -
67,548 - 107,158
1,590,294 - -
832,642 - -
9,400 - -
561,493 27,635 -","1,763,642
230,732
410,471
2,585,578
14,026
-
525
9
498,824
-
147,547
-
-
6,336
50,672
-
472,764
2,777,344
12,331
-
-
-
174,706
-
1,590,294
832,642
9,400
589,128"
"19,831,668","9,695,792 38,652 2,432,527","12,166,971"
"1,530,415
1,252,696
79,766","704,100 - -
207,250 - -
46,453 - -","704,100
207,250
46,453"
"2,862,877","957,803 - -","957,804"
