0,1,2
Finance & General Purpose Committee Meetings,,
Members,Number of Meetings Held,"Number of Meetings
Attended"
Mr. Emmanuel N. Nnorom,4,4
Erelu Angela Adebayo [1],4,2
Mrs. Henrietta Ugboh [2],4,-
"Ms. Aisha Hassan-Baba, OON [1]",4,2
Mr. Oliver Alawuba,4,4
Mr. Ugochukwu Nwaghodoh,4,4
Mr. Chukwuma Nweke [1],4,4
Mr. Muyiwa Akinyemi [2],4,-
Mrs. Abiola Bawuah [2],4,-
