0,1,2
,31-Dec-24,31-Dec-23
"Name Direct holding Indirect holding Direct holding Indirect holding
Mr. Tony Elumelu, CFR 195,126,906 2 ,347,387,243 1 95,126,906 2 ,347,387,243
Mrs. Owanari Duke - - - -
Ms. Angela Aneke 2 ,342,301 - - -
Erelu Angela Adebayo 1 63,803 - 1 63,803 -
Dr. Kayode Fasola 1 00,000 - 1 00,000 -
Mr. Abdulqadir J. Bello 2 ,466,281 - 1 30,000 -
Mrs. Aisha Hassan Baba, OON 1 ,401,769 - - -
Mrs. Caroline Anyanwu 1,243,669 - 1 ,243,669 -
Mr. Emmanuel N. Nnorom 85,278 2 6,352,236 - -
Mrs. Henrietta Ugboh 27,329 - - -
Mr. Oliver Alawuba 1 11,004,281 - 5 7,029,786 -
Mr. Muyiwa Akinyemi 5 6,848,504 1 8,395,751
Mr. Chukwuma Nweke 1 ,000,000 - - -
Mr. Ugochukwu Nwaghodoh 7 0,948,322 - 2 5,900,510 -
Mr. Alex Alozie 3 0,144,285 - 1 2,063,795 -
Ms. Sola Yomi - Ajayi 3 ,504,442 - - -
Mrs. Abiola Bawuah 6,287,888 - 6,287,888 -",,
