0,1,2
"Group
Jun. 2025",,"Bank
Jun. 2025"
"6,760,402
(85,280)
(27,183)
(68,513)","6,661,906
(80,313)
(22,459)
(177,366)","3,787,197
(36,506)
(28,000)
(46,169)"
"(180,976)","(280,138)","(110,675)"
"6,579,426","6,381,768","3,676,522"
