0,1,2
"Group
Jun. 2025",,"Bank
Jun. 2025"
"473,872
3,979,905
5,552,385","709,277
2,759,385
5,024,553","31,445
984,951
3,607,657"
"10,006,162
2,865,667
11,316,049","8,493,216
1,804,983
11,596,490","4,624,053
1,497,953
6,215,954"
"24,187,878","21,894,689","12,337,960"
"16,389,681
7,798,197","20,874,695
1,019,994","7,768,869
4,569,091"
"24,187,878","21,894,689","12,337,960"
