0,1,2
"9 ,934
(155,715)",,"103,136
(252,904)"
"(145,781)
(1,495)
69,750
(64,282)","53,071
-
18,415
(19,800)","(149,768)
(926)
65,408
(62,499)"
"(141,808)","51,687","( 147,785)"
